SPA1 power,SPA1 bg fraction,RC bg intensity,SPA1 detuning,RC detuning,v_forward,prob ini,prob fin
0.0002,0.06287167148414675,0.004,6240000.000000002,0.0,152.0,0.3990417235704027,0.17737733093146588
0.0002,0.06287167148414675,0.004,6760000.000000002,0.0,152.0,0.09154000716413015,0.26851490771484127
0.0002,0.06287167148414675,0.004,7280000.000000001,0.0,152.0,0.9807515459814334,0.005624687742517124
0.0002,0.06287167148414675,0.004,7800000.000000001,0.0,152.0,0.9999947163223968,2.158447142873597e-6
0.0002,0.06287167148414675,0.004,8320000.0,0.0,152.0,0.9999932640188818,4.0134433435516605e-6
0.0002,0.06287167148414675,0.004,8840000.0,0.0,152.0,0.9999983738521802,6.659878001504719e-8
0.0002,0.06287167148414675,0.004,9360000.0,0.0,152.0,0.9999970016828507,1.5563567198323872e-6
0.0002,0.06287167148414675,0.004,9880000.000000002,0.0,152.0,0.9999942532212235,3.921580883924853e-6
0.0002,0.06287167148414675,0.004,10400000.000000002,0.0,152.0,0.9999962009340204,2.316800517832847e-6
0.0002,0.06287167148414675,0.004,10920000.000000002,0.0,152.0,0.9999970767695978,1.1482155552521478e-7
0.0002,0.06287167148414675,0.004,11440000.000000002,0.0,152.0,0.9999956331449021,1.2319068083809073e-6
0.0002,0.06287167148414675,0.004,11960000.0,0.0,152.0,0.9999924060644406,5.184166205561693e-6
0.0002,0.06287167148414675,0.004,12480000.0,0.0,152.0,0.9999896937660064,5.910480232205239e-6
0.0002,0.06287167148414675,0.004,13000000.0,0.0,152.0,0.9999979459479754,6.163127158511077e-7
0.0002,0.25,0.004,-13000000.0,0.0,152.0,0.9998957834181672,0.00007060051131579231
0.0002,0.25,0.004,-12480000.0,0.0,152.0,0.9999550437694872,0.000011553946889428809
0.0002,0.25,0.004,-11960000.0,0.0,152.0,0.9999358980657288,0.000023099552104272805
0.0002,0.25,0.004,-11440000.0,0.0,152.0,0.9998491491720961,0.00010333983856941343
0.0002,0.25,0.004,-10920000.0,0.0,152.0,0.9998487174458611,0.00008461379155174613
0.0002,0.25,0.004,-10400000.0,0.0,152.0,0.9999246826106396,3.7630922304848705e-6
0.0002,0.25,0.004,-9879999.999999998,0.0,152.0,0.9997715396448668,0.0001215327026739723
0.0002,0.25,0.004,-9360000.0,0.0,152.0,0.9996688644530337,0.0001817814971293363
0.0002,0.25,0.004,-8840000.0,0.0,152.0,0.9998078992561148,0.000026972567479135716
0.0002,0.25,0.004,-8320000.0,0.0,152.0,0.999488014086322,0.00023005140822952643
0.0002,0.25,0.004,-7800000.0,0.0,152.0,0.9994096551901194,0.00017325923492054232
0.0002,0.25,0.004,-7279999.999999999,0.0,152.0,0.998802051146043,0.0004000895515473061
0.0002,0.25,0.004,-6760000.0,0.0,152.0,0.9976643121228714,0.0010297504224638723
0.0002,0.25,0.004,-6240000.0,0.0,152.0,0.9936654794300342,0.003411362987740223
0.0002,0.25,0.004,-5720000.0,0.0,152.0,0.9727622976475748,0.0015762940038320484
0.0002,0.25,0.004,-5199999.999999999,0.0,152.0,0.7877852632898634,0.11510144266219159
0.0002,0.25,0.004,-4680000.0,0.0,152.0,0.7684376160572289,0.005486923981615348
0.0002,0.25,0.004,-4160000.0,0.0,152.0,0.5989800964278157,0.034957625071652385
0.0002,0.25,0.004,-3640000.0000000005,0.0,152.0,0.5598973409276058,0.1940305815310125
0.0002,0.25,0.004,-3119999.999999999,0.0,152.0,0.5858238390038384,0.20426600935076927
0.0002,0.25,0.004,-2599999.9999999995,0.0,152.0,0.5493944353066798,0.04206030003739334
0.0002,0.25,0.004,-2080000.0,0.0,152.0,0.5288265111396546,0.010578555836154064
0.0002,0.25,0.004,-1559999.9999999988,0.0,152.0,0.5063642456615686,0.07675158884977447
0.0002,0.25,0.004,-1039999.9999999992,0.0,152.0,0.506331492835472,0.15686772633662804
0.0002,0.25,0.004,-519999.9999999996,0.0,152.0,0.41651902737031976,0.24708803055265235
0.0002,0.25,0.004,0.0,0.0,152.0,0.5721114169925066,0.17433804511140072
0.0002,0.25,0.004,519999.9999999996,0.0,152.0,0.49506217709250055,0.1474807069401774
0.0002,0.25,0.004,1040000.0000000009,0.0,152.0,0.5391603708743795,0.1289627373272683
0.0002,0.25,0.004,1560000.0000000005,0.0,152.0,0.49945125274366964,0.14557742068749552
0.0002,0.25,0.004,2080000.0,0.0,152.0,0.5343859411547667,0.13198005025399406
0.0002,0.25,0.004,2600000.0000000014,0.0,152.0,0.569211700900013,0.12259448638750227
0.0002,0.25,0.004,3120000.000000001,0.0,152.0,0.5652833158308005,0.12904329769409195
0.0002,0.25,0.004,3640000.0000000005,0.0,152.0,0.6052236939406147,0.11639671974861304
