SPA1 power,SPA2 power,SPA1 bg fraction,SPA2 bg fraction,RC bg intensity,SPA1 detuning,SPA2 detuning,RC detuning,v_forward,prob ini,prob fin
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,-333333.3333333334,0.0,152.0,0.034582865955596565,0.00003803202061048454
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,-266666.66666666674,0.0,152.0,0.03459874236357811,2.27000598449108e-6
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,-199999.99999999994,0.0,152.0,0.034602001442808276,3.6617816467821713e-7
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,-133333.3333333333,0.0,152.0,0.034605878514962,2.4488232377777144e-6
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,-66666.66666666666,0.0,152.0,0.034604122853582484,7.529187331566206e-6
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,0.0,0.0,152.0,0.03459276270723123,3.019728503129437e-8
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,66666.66666666666,0.0,152.0,0.034617404563258986,1.836997799727695e-6
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,133333.3333333333,0.0,152.0,0.03462193114194482,8.01531456646602e-6
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,199999.99999999994,0.0,152.0,0.03463425572524536,2.2570609087616017e-6
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,266666.6666666666,0.0,152.0,0.03470434960541554,0.000030461810364762078
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,333333.33333333326,0.0,152.0,0.034371126715496615,0.0008775626191405283
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,399999.9999999999,0.0,152.0,0.03455518527218841,0.002195766405135869
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,466666.66666666657,0.0,152.0,0.034229694934353405,0.002346315126001869
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,533333.3333333333,0.0,152.0,0.03419561866329496,0.0038617300307735906
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,600000.0000000001,0.0,152.0,0.03495720867431829,0.012515030180981535
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,666666.6666666667,0.0,152.0,0.034219274918416594,0.0033266606055820758
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,733333.3333333334,0.0,152.0,0.034260149634452425,0.0020611622310492774
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,800000.0,0.0,152.0,0.03426034290244797,0.0021146960603375116
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,866666.6666666667,0.0,152.0,0.03426684000042496,0.028627056030794695
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,933333.3333333334,0.0,152.0,0.034337693784668444,0.04437332062944336
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,1000000.0,0.0,152.0,0.034376558054007994,0.04254265467416451
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,-1000000.0,0.0,152.0,0.03360811070627953,0.0031903767917972744
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,-933333.3333333334,0.0,152.0,0.03445133607848778,0.003013435132597805
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,-866666.6666666667,0.0,152.0,0.03446368713794708,0.002490117683833247
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,-800000.0,0.0,152.0,0.03454558916083536,0.0020865905765869957
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,-733333.3333333334,0.0,152.0,0.034508925507653845,0.0016904634960157711
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,-666666.6666666667,0.0,152.0,0.03447716382832305,0.0012891468524027934
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,-600000.0,0.0,152.0,0.034475896629851684,0.0007133042714453174
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,-533333.3333333334,0.0,152.0,0.034490376965748776,0.000379144507146709
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,-466666.6666666667,0.0,152.0,0.03453708781361365,0.00017507145545971506
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,-400000.0,0.0,152.0,0.034562903949802874,0.000044556278922116786
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,-333333.3333333334,0.0,152.0,0.034571046086148714,0.00004678009935940864
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,-266666.66666666674,0.0,152.0,0.0345917637357936,0.000010007703369462913
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,-199999.99999999994,0.0,152.0,0.03459349054453883,9.488925152745787e-6
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,-133333.3333333333,0.0,152.0,0.034598408835082584,2.927731193989799e-6
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,-66666.66666666666,0.0,152.0,0.03459738620976043,0.00003712745934205373
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,0.0,0.0,152.0,0.03459083595267782,0.000018290923042025015
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,66666.66666666666,0.0,152.0,0.034602202732296375,0.000016007820014170774
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,133333.3333333333,0.0,152.0,0.034631813229171644,0.00005116548598692306
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,199999.99999999994,0.0,152.0,0.03462034631893953,0.000011729759011659554
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,266666.6666666666,0.0,152.0,0.03458264226187921,0.00026870555848282536
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,333333.33333333326,0.0,152.0,0.03438248559207057,0.0028936137989563284
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,399999.9999999999,0.0,152.0,0.03474234677972054,0.004711721022185662
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,466666.66666666657,0.0,152.0,0.034275993026472926,0.006022544460957218
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,533333.3333333333,0.0,152.0,0.034217305024877624,0.006573613770868826
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,600000.0000000001,0.0,152.0,0.03435155801581558,0.07573273959622948
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,666666.6666666667,0.0,152.0,0.03428355945551418,0.005980989594484107
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,733333.3333333334,0.0,152.0,0.03421023560328151,0.004382836910343696
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,800000.0,0.0,152.0,0.03415242149454369,0.004485722113238459
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,866666.6666666667,0.0,152.0,0.03417113762532199,0.020113543212348033
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,933333.3333333334,0.0,152.0,0.03424860502910225,0.04460078120352542
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,1000000.0,0.0,152.0,0.03429541070031449,0.040523906476955834
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,-1000000.0,0.0,152.0,0.033959198528949915,0.007846965522105544
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,-933333.3333333334,0.0,152.0,0.03385772000922943,0.007428811095940737
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,-866666.6666666667,0.0,152.0,0.03417002349187021,0.0058028769693625
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,-800000.0,0.0,152.0,0.034335994945605505,0.00473637585531379
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,-733333.3333333334,0.0,152.0,0.034364742223603834,0.003411318481369949
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,-666666.6666666667,0.0,152.0,0.03439090980381829,0.002147523616768304
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,-600000.0,0.0,152.0,0.03444161991419921,0.0011093869555703721
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,-533333.3333333334,0.0,152.0,0.03448952933660632,0.0007274118091788224
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,-466666.6666666667,0.0,152.0,0.03454107998932329,0.0002486254700363861
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,-400000.0,0.0,152.0,0.0345509503336427,0.00009219816809543032
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,-333333.3333333334,0.0,152.0,0.03456413088748963,0.0002083750490893879
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,-266666.66666666674,0.0,152.0,0.03458243592696554,0.00018949875805372997
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,-199999.99999999994,0.0,152.0,0.034579576007524745,0.0001688593060034525
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,-133333.3333333333,0.0,152.0,0.0345860110211239,0.00008579236153876999
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,-66666.66666666666,0.0,152.0,0.0345925428421525,0.00007229627008925589
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,0.0,0.0,152.0,0.03460821401212583,0.00031560738011698355
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,66666.66666666666,0.0,152.0,0.034591816823930414,0.0005925683110570121
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,133333.3333333333,0.0,152.0,0.03462249198992237,0.00020615603799314507
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,199999.99999999994,0.0,152.0,0.034630350384867316,0.0004977968116030107
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,266666.6666666666,0.0,152.0,0.03469900144336324,0.002214206673337385
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,333333.33333333326,0.0,152.0,0.034950276505691075,0.004324071576237341
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,399999.9999999999,0.0,152.0,0.034932611405539236,0.006947496509457881
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,466666.66666666657,0.0,152.0,0.03442355536540621,0.01586675864360553
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,533333.3333333333,0.0,152.0,0.034320814258816584,0.010307354628649389
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,600000.0000000001,0.0,152.0,0.034437942516181326,0.14245132677769384
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,666666.6666666667,0.0,152.0,0.03487564237206774,0.01867971344093251
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,733333.3333333334,0.0,152.0,0.03439083356700904,0.005885602915284334
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,800000.0,0.0,152.0,0.03414633952894767,0.008108044293186486
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,866666.6666666667,0.0,152.0,0.03416831587670097,0.02835295844245246
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,933333.3333333334,0.0,152.0,0.03415469824445826,0.04094990106313085
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,1000000.0,0.0,152.0,0.034185819297696866,0.03430864225830283
0.0002,0.00003,0.01,0.1,0.0,0.0,-1000000.0,0.0,152.0,0.03308625590085478,0.019177150120591742
0.0002,0.00003,0.01,0.1,0.0,0.0,-933333.3333333334,0.0,152.0,0.03277625060431631,0.018001076525333656
0.0002,0.00003,0.01,0.1,0.0,0.0,-866666.6666666667,0.0,152.0,0.03403352305612171,0.013213781937677856
0.0002,0.00003,0.01,0.1,0.0,0.0,-800000.0,0.0,152.0,0.03422577341982154,0.008479395511317978
0.0002,0.00003,0.01,0.1,0.0,0.0,-733333.3333333334,0.0,152.0,0.03435807472847853,0.004816684474759888
0.0002,0.00003,0.01,0.1,0.0,0.0,-666666.6666666667,0.0,152.0,0.034449380546820264,0.0028602980893490536
0.0002,0.00003,0.01,0.1,0.0,0.0,-600000.0,0.0,152.0,0.03451727599512548,0.002185100989472593
0.0002,0.00003,0.01,0.1,0.0,0.0,-533333.3333333334,0.0,152.0,0.03454432357673885,0.0007972804133151755
0.0002,0.00003,0.01,0.1,0.0,0.0,-466666.6666666667,0.0,152.0,0.034540750825190515,0.0006018872641859616
0.0002,0.00003,0.01,0.1,0.0,0.0,-400000.0,0.0,152.0,0.03455514082961857,0.000029047863052457058
0.0002,0.00003,0.01,0.1,0.0,0.0,-333333.3333333334,0.0,152.0,0.034558420663853076,0.0008128112697082574
0.0002,0.00003,0.01,0.1,0.0,0.0,-266666.66666666674,0.0,152.0,0.03457436554356376,0.0010951331766409875
0.0002,0.00003,0.01,0.1,0.0,0.0,-199999.99999999994,0.0,152.0,0.034576910414259414,0.00037634417815222754
0.0002,0.00003,0.01,0.1,0.0,0.0,-133333.3333333333,0.0,152.0,0.03459511432532661,0.0015319433237917304
0.0002,0.00003,0.01,0.1,0.0,0.0,-66666.66666666666,0.0,152.0,0.03458403764123981,0.0013589970355036489
0.0002,0.00003,0.01,0.1,0.0,0.0,0.0,0.0,152.0,0.034618877633359,0.0007591911448821158
0.0002,0.00003,0.01,0.1,0.0,0.0,66666.66666666666,0.0,152.0,0.034625445296561384,0.0008443756001247058
0.0002,0.00003,0.01,0.1,0.0,0.0,133333.3333333333,0.0,152.0,0.034604864159160975,0.002337559770860025
0.0002,0.00003,0.01,0.1,0.0,0.0,199999.99999999994,0.0,152.0,0.03457277255720828,0.004333663466012724
0.0002,0.00003,0.01,0.1,0.0,0.0,266666.6666666666,0.0,152.0,0.03451373726441342,0.004113940133155249
0.0002,0.00003,0.01,0.1,0.0,0.0,333333.33333333326,0.0,152.0,0.034646225958373994,0.003110842033428551
0.0002,0.00003,0.01,0.1,0.0,0.0,399999.9999999999,0.0,152.0,0.03471987750723482,0.011221514226761048
0.0002,0.00003,0.01,0.1,0.0,0.0,466666.66666666657,0.0,152.0,0.03440482776375573,0.046658281264702985
0.0002,0.00003,0.01,0.1,0.0,0.0,533333.3333333333,0.0,152.0,0.034486924041049374,0.05334087888649161
0.0002,0.00003,0.01,0.1,0.0,0.0,600000.0000000001,0.0,152.0,0.034402696598645255,0.1248376519076974
0.0002,0.00003,0.01,0.1,0.0,0.0,666666.6666666667,0.0,152.0,0.03422903373101516,0.020394319314837973
0.0002,0.00003,0.01,0.1,0.0,0.0,733333.3333333334,0.0,152.0,0.03508714183956929,0.0016410371327077848
0.0002,0.00003,0.01,0.1,0.0,0.0,800000.0,0.0,152.0,0.03480659391154573,0.018592711634663674
0.0002,0.00003,0.01,0.1,0.0,0.0,866666.6666666667,0.0,152.0,0.034502398853702425,0.022250075699413962
0.0002,0.00003,0.01,0.1,0.0,0.0,933333.3333333334,0.0,152.0,0.034332748434012725,0.03493241859722802
0.0002,0.00003,0.01,0.1,0.0,0.0,1000000.0,0.0,152.0,0.03421258717630722,0.021724478665564827
0.0002,0.00003,0.01,0.001,0.0,0.0,-1000000.0,0.0,158.4,0.03398834126045834,0.0005617702368003927
0.0002,0.00003,0.01,0.001,0.0,0.0,-933333.3333333334,0.0,158.4,0.034510439365637,0.00007144119424740886
0.0002,0.00003,0.01,0.001,0.0,0.0,-866666.6666666667,0.0,158.4,0.03442395438840299,0.07519920608048251
0.0002,0.00003,0.01,0.001,0.0,0.0,-800000.0,0.0,158.4,0.03441795801714483,0.17289086678197035
0.0002,0.00003,0.01,0.001,0.0,0.0,-733333.3333333334,0.0,158.4,0.03436127574636045,0.3056917402459163
0.0002,0.00003,0.01,0.001,0.0,0.0,-666666.6666666667,0.0,158.4,0.03430494755227955,0.45035232474338804
0.0002,0.00003,0.01,0.001,0.0,0.0,-600000.0,0.0,158.4,0.034257303225866606,0.6029174485333376
0.0002,0.00003,0.01,0.001,0.0,0.0,-533333.3333333334,0.0,158.4,0.03422982829285683,0.7282710273713707
0.0002,0.00003,0.01,0.001,0.0,0.0,-466666.6666666667,0.0,158.4,0.0342268802151093,0.8063853046816299
0.0002,0.00003,0.01,0.001,0.0,0.0,-400000.0,0.0,158.4,0.03424345523472944,0.8780990877567874
0.0002,0.00003,0.01,0.001,0.0,0.0,-333333.3333333334,0.0,158.4,0.03425612666184783,0.9127198493008118
0.0002,0.00003,0.01,0.001,0.0,0.0,-266666.66666666674,0.0,158.4,0.03426989861821216,0.9270835413382882
0.0002,0.00003,0.01,0.001,0.0,0.0,-199999.99999999994,0.0,158.4,0.03426453723693245,0.928964471323792
0.0002,0.00003,0.01,0.001,0.0,0.0,-133333.3333333333,0.0,158.4,0.034282727718438426,0.932837553320854
0.0002,0.00003,0.01,0.001,0.0,0.0,-66666.66666666666,0.0,158.4,0.0342757434701269,0.9338459291158306
0.0002,0.00003,0.01,0.001,0.0,0.0,0.0,0.0,158.4,0.0342618774206114,0.9335837691156664
0.0002,0.00003,0.01,0.001,0.0,0.0,66666.66666666666,0.0,158.4,0.034254371573880005,0.9339248531087775
0.0002,0.00003,0.01,0.001,0.0,0.0,133333.3333333333,0.0,158.4,0.03426885226225549,0.9332438828322374
0.0002,0.00003,0.01,0.001,0.0,0.0,199999.99999999994,0.0,158.4,0.03428273383216901,0.9331821904378864
0.0002,0.00003,0.01,0.001,0.0,0.0,266666.6666666666,0.0,158.4,0.03418522239517545,0.9058362074551631
0.0002,0.00003,0.01,0.001,0.0,0.0,333333.33333333326,0.0,158.4,0.03442333413778877,0.8172744361201225
0.0002,0.00003,0.01,0.001,0.0,0.0,399999.9999999999,0.0,158.4,0.03383028795110623,0.00805756913209272
0.0002,0.00003,0.01,0.001,0.0,0.0,466666.66666666657,0.0,158.4,0.03378130812018359,0.006487483879427774
0.0002,0.00003,0.01,0.001,0.0,0.0,533333.3333333333,0.0,158.4,0.033842628072831456,0.01787970973284707
0.0002,0.00003,0.01,0.001,0.0,0.0,600000.0000000001,0.0,158.4,0.034111064668346736,0.06945014562020883
0.0002,0.00003,0.01,0.001,0.0,0.0,666666.6666666667,0.0,158.4,0.03393616777917829,0.0002958814694602416
0.0002,0.00003,0.01,0.001,0.0,0.0,733333.3333333334,0.0,158.4,0.034023915216316335,0.0005070972657177388
0.0002,0.00003,0.01,0.001,0.0,0.0,800000.0,0.0,158.4,0.034079371830182816,0.0005742322423357148
