SPA1 power,SPA2 power,SPA1 bg fraction,SPA2 bg fraction,RC bg intensity,SPA1 detuning,SPA2 detuning,RC detuning,v_forward,prob ini,prob fin
0.0002,0.00002238721138568338,0.01,0.01584893192461114,0.0,0.0,0.0,0.0,184.0,0.028726897792594765,0.8973850225834219
0.0002,0.000031622776601683795,0.01,0.01584893192461114,0.0,0.0,0.0,0.0,184.0,0.028720575926737463,0.896059490353902
0.0002,0.00004466835921509635,0.01,0.01584893192461114,0.0,0.0,0.0,0.0,184.0,0.02867085205440553,0.8965398987252736
0.0002,0.00006309573444801929,0.01,0.01584893192461114,0.0,0.0,0.0,0.0,184.0,0.028647563843637626,0.8957648731109756
0.0002,0.00008912509381337459,0.01,0.01584893192461114,0.0,0.0,0.0,0.0,184.0,0.028566462104348173,0.895351866626353
0.0002,0.00012589254117941674,0.01,0.01584893192461114,0.0,0.0,0.0,0.0,184.0,0.02849669782816518,0.894713593879095
0.0002,0.00017782794100389227,0.01,0.01584893192461114,0.0,0.0,0.0,0.0,184.0,0.028458861958132776,0.8924484596001805
0.0002,0.00025118864315095795,0.01,0.01584893192461114,0.0,0.0,0.0,0.0,184.0,0.028395709893322973,0.8897348667241125
0.0002,0.0003548133892335753,0.01,0.01584893192461114,0.0,0.0,0.0,0.0,184.0,0.028299154207882673,0.8863893235008707
0.0002,0.000501187233627272,0.01,0.01584893192461114,0.0,0.0,0.0,0.0,184.0,0.02818575660180304,0.8805379237658599
0.0002,0.000707945784384138,0.01,0.01584893192461114,0.0,0.0,0.0,0.0,184.0,0.028106775760058794,0.8656791023977946
0.0002,0.001,0.01,0.01584893192461114,0.0,0.0,0.0,0.0,184.0,0.028153649880404745,0.8393749947017438
0.0002,1e-6,0.01,0.039810717055349734,0.0,0.0,0.0,0.0,184.0,0.028451824819019117,0.3016582981959922
0.0002,1.4125375446227554e-6,0.01,0.039810717055349734,0.0,0.0,0.0,0.0,184.0,0.028474497891719623,0.39208087974608624
0.0002,1.9952623149688787e-6,0.01,0.039810717055349734,0.0,0.0,0.0,0.0,184.0,0.028503609693701585,0.49630118431226267
0.0002,2.818382931264455e-6,0.01,0.039810717055349734,0.0,0.0,0.0,0.0,184.0,0.02853883100458204,0.6064347391970755
0.0002,3.981071705534969e-6,0.01,0.039810717055349734,0.0,0.0,0.0,0.0,184.0,0.028577714248009194,0.7090866526627037
0.0002,5.623413251903491e-6,0.01,0.039810717055349734,0.0,0.0,0.0,0.0,184.0,0.02861470485519104,0.7894411900147426
0.0002,7.943282347242822e-6,0.01,0.039810717055349734,0.0,0.0,0.0,0.0,184.0,0.028642249467798333,0.8407798559999713
0.0002,0.00001122018454301963,0.01,0.039810717055349734,0.0,0.0,0.0,0.0,184.0,0.028657907485859172,0.8714196953019213
0.0002,0.00001584893192461114,0.01,0.039810717055349734,0.0,0.0,0.0,0.0,184.0,0.02867315670156076,0.8925646553515214
0.0002,0.00002238721138568338,0.01,0.039810717055349734,0.0,0.0,0.0,0.0,184.0,0.028684883089672507,0.8967224674347645
0.0002,0.000031622776601683795,0.01,0.039810717055349734,0.0,0.0,0.0,0.0,184.0,0.028636784661154442,0.8950721800167203
0.0002,0.00004466835921509635,0.01,0.039810717055349734,0.0,0.0,0.0,0.0,184.0,0.028585705382199345,0.8955151041697197
0.0002,0.00006309573444801929,0.01,0.039810717055349734,0.0,0.0,0.0,0.0,184.0,0.0285210011466863,0.8948639749921287
0.0002,0.00008912509381337459,0.01,0.039810717055349734,0.0,0.0,0.0,0.0,184.0,0.028435293687083467,0.8924387197247954
0.0002,0.00012589254117941674,0.01,0.039810717055349734,0.0,0.0,0.0,0.0,184.0,0.028369095489834233,0.8902877187953632
0.0002,0.00017782794100389227,0.01,0.039810717055349734,0.0,0.0,0.0,0.0,184.0,0.02830515868737976,0.879634505898852
0.0002,0.00025118864315095795,0.01,0.039810717055349734,0.0,0.0,0.0,0.0,184.0,0.028183291642583482,0.8754856634812189
0.0002,0.0003548133892335753,0.01,0.039810717055349734,0.0,0.0,0.0,0.0,184.0,0.028138174978369034,0.8508653534243626
0.0002,0.000501187233627272,0.01,0.039810717055349734,0.0,0.0,0.0,0.0,184.0,0.028144757472598442,0.8117676705640382
0.0002,0.000707945784384138,0.01,0.039810717055349734,0.0,0.0,0.0,0.0,184.0,0.028355336296071877,0.7292807665461194
0.0002,0.001,0.01,0.039810717055349734,0.0,0.0,0.0,0.0,184.0,0.028780043662266122,0.6402273184317061
0.0002,1e-6,0.01,0.1,0.0,0.0,0.0,0.0,184.0,0.028449467987200775,0.3469651153611772
0.0002,1.4125375446227554e-6,0.01,0.1,0.0,0.0,0.0,0.0,184.0,0.028472699291816925,0.4451993468491359
0.0002,1.9952623149688787e-6,0.01,0.1,0.0,0.0,0.0,0.0,184.0,0.028501695986518718,0.5536694164320151
0.0002,2.818382931264455e-6,0.01,0.1,0.0,0.0,0.0,0.0,184.0,0.028534856667376825,0.6612380330723792
0.0002,3.981071705534969e-6,0.01,0.1,0.0,0.0,0.0,0.0,184.0,0.028567705798510146,0.7527243164930689
0.0002,5.623413251903491e-6,0.01,0.1,0.0,0.0,0.0,0.0,184.0,0.028592923174863644,0.8165171143502445
0.0002,7.943282347242822e-6,0.01,0.1,0.0,0.0,0.0,0.0,184.0,0.028605318750643746,0.8550015381508432
0.0002,0.00001122018454301963,0.01,0.1,0.0,0.0,0.0,0.0,184.0,0.028612432507664893,0.882811391717796
0.0002,0.00001584893192461114,0.01,0.1,0.0,0.0,0.0,0.0,184.0,0.028621956568302784,0.896599284535962
0.0002,0.00002238721138568338,0.01,0.1,0.0,0.0,0.0,0.0,184.0,0.028582502445916234,0.8950447528458492
0.0002,0.000031622776601683795,0.01,0.1,0.0,0.0,0.0,0.0,184.0,0.028497742542570283,0.8928452070462545
0.0002,0.00004466835921509635,0.01,0.1,0.0,0.0,0.0,0.0,184.0,0.02841967378223257,0.8894524499827126
0.0002,0.00006309573444801929,0.01,0.1,0.0,0.0,0.0,0.0,184.0,0.028302118738877415,0.8864444766163904
0.0002,0.00008912509381337459,0.01,0.1,0.0,0.0,0.0,0.0,184.0,0.028251639857011193,0.8684753290234848
0.0002,0.00012589254117941674,0.01,0.1,0.0,0.0,0.0,0.0,184.0,0.028205240619608787,0.8493162260266893
0.0002,0.00017782794100389227,0.01,0.1,0.0,0.0,0.0,0.0,184.0,0.028137967512949846,0.8312534893770718
0.0002,0.00025118864315095795,0.01,0.1,0.0,0.0,0.0,0.0,184.0,0.028176369503603412,0.7780576133888416
0.0002,0.0003548133892335753,0.01,0.1,0.0,0.0,0.0,0.0,184.0,0.028502468704802584,0.6810168796639798
0.0002,0.000501187233627272,0.01,0.1,0.0,0.0,0.0,0.0,184.0,0.02907309527601164,0.5745408177898873
0.0002,0.000707945784384138,0.01,0.1,0.0,0.0,0.0,0.0,184.0,0.029578225216806243,0.3184425037008993
0.0002,0.001,0.01,0.1,0.0,0.0,0.0,0.0,184.0,0.029206253645147312,0.2005859000001715
