SPA1 power,SPA2 power,SPA1 bg fraction,SPA2 bg fraction,RC bg intensity,SPA1 detuning,SPA2 detuning,RC detuning,v_forward,prob ini,prob fin
0.0002,0.00003,0.01,0.01,3.981071705534969e-6,0.0,1166666.6666666665,0.0,184.0,0.02862999898637781,0.00003696398489344549
0.0002,0.00003,0.01,0.01,3.981071705534969e-6,0.0,1283333.3333333333,0.0,184.0,0.02858611645998773,0.00009173749771057014
0.0002,0.00003,0.01,0.01,3.981071705534969e-6,0.0,1400000.0,0.0,184.0,0.028554725215592835,0.00007476783655913751
0.0002,0.00003,0.01,0.01,3.981071705534969e-6,0.0,1516666.6666666665,0.0,184.0,0.02852654946430012,0.00013854924734221728
0.0002,0.00003,0.01,0.01,3.981071705534969e-6,0.0,1633333.3333333333,0.0,184.0,0.028501073360743003,0.000042860690972720684
0.0002,0.00003,0.01,0.01,3.981071705534969e-6,0.0,1750000.0,0.0,184.0,0.028479967164547825,0.00014264332763195
0.0002,0.00003,0.01,0.01,7.943282347242822e-6,0.0,-1750000.0,0.0,184.0,0.02745450029526216,0.0003614013287908821
0.0002,0.00003,0.01,0.01,7.943282347242822e-6,0.0,-1633333.3333333333,0.0,184.0,0.02490760434681411,0.0019246781252463352
0.0002,0.00003,0.01,0.01,7.943282347242822e-6,0.0,-1516666.6666666665,0.0,184.0,0.025615539373414507,0.0015734238754857442
0.0002,0.00003,0.01,0.01,7.943282347242822e-6,0.0,-1400000.0,0.0,184.0,0.02619609475751717,0.001347708824594557
0.0002,0.00003,0.01,0.01,7.943282347242822e-6,0.0,-1283333.3333333333,0.0,184.0,0.02724953729954228,0.0006029705747479662
0.0002,0.00003,0.01,0.01,7.943282347242822e-6,0.0,-1166666.6666666665,0.0,184.0,0.026018366473931808,0.0015874623649625116
0.0002,0.00003,0.01,0.01,7.943282347242822e-6,0.0,-1050000.0,0.0,184.0,0.014054867219717814,0.009831378606528024
0.0002,0.00003,0.01,0.01,7.943282347242822e-6,0.0,-933333.3333333334,0.0,184.0,0.02849912757736298,0.00036030211644992827
0.0002,0.00003,0.01,0.01,7.943282347242822e-6,0.0,-816666.6666666666,0.0,184.0,0.028644316910211638,0.3586795640738839
0.0002,0.00003,0.01,0.01,7.943282347242822e-6,0.0,-700000.0,0.0,184.0,0.02871741620640705,0.33163015296082016
0.0002,0.00003,0.01,0.01,7.943282347242822e-6,0.0,-583333.3333333333,0.0,184.0,0.02879813362160668,0.4268613835485505
0.0002,0.00003,0.01,0.01,7.943282347242822e-6,0.0,-466666.66666666657,0.0,184.0,0.028767358732960678,0.5068003428591076
0.0002,0.00003,0.01,0.01,7.943282347242822e-6,0.0,-350000.0000000001,0.0,184.0,0.028745272586229123,0.5603539061757955
0.0002,0.00003,0.01,0.01,7.943282347242822e-6,0.0,-233333.3333333334,0.0,184.0,0.028738871897734827,0.5777107514378853
0.0002,0.00003,0.01,0.01,7.943282347242822e-6,0.0,-116666.6666666667,0.0,184.0,0.028736585429809117,0.5877201568189
0.0002,0.00003,0.01,0.01,7.943282347242822e-6,0.0,0.0,0.0,184.0,0.02874830184766218,0.5852451017444985
0.0002,0.00003,0.01,0.01,7.943282347242822e-6,0.0,116666.6666666667,0.0,184.0,0.028736189452147433,0.5850386989576519
0.0002,0.00003,0.01,0.01,7.943282347242822e-6,0.0,233333.3333333334,0.0,184.0,0.028882815089023812,0.32188640839428645
0.0002,0.00003,0.01,0.01,7.943282347242822e-6,0.0,350000.0000000001,0.0,184.0,0.028630199035909465,0.021378496980220374
0.0002,0.00003,0.01,0.01,7.943282347242822e-6,0.0,466666.6666666668,0.0,184.0,0.02910231245094697,0.04018394120536248
0.0002,0.00003,0.01,0.01,7.943282347242822e-6,0.0,583333.3333333335,0.0,184.0,0.028597281306970018,0.16870860933245965
0.0002,0.00003,0.01,0.01,7.943282347242822e-6,0.0,700000.0000000002,0.0,184.0,0.028963533369104556,0.0005553261095360553
0.0002,0.00003,0.01,0.01,7.943282347242822e-6,0.0,816666.6666666669,0.0,184.0,0.02882567159321163,0.0000919746223446962
0.0002,0.00003,0.01,0.01,7.943282347242822e-6,0.0,933333.3333333336,0.0,184.0,0.02873983090512683,0.0002393664682385395
0.0002,0.00003,0.01,0.01,7.943282347242822e-6,0.0,1049999.9999999998,0.0,184.0,0.028679055250421852,0.00004294505946521595
0.0002,0.00003,0.01,0.01,7.943282347242822e-6,0.0,1166666.6666666665,0.0,184.0,0.028630007843558535,0.00004630522535151338
0.0002,0.00003,0.01,0.01,7.943282347242822e-6,0.0,1283333.3333333333,0.0,184.0,0.02858611352153263,0.00007917027953752774
0.0002,0.00003,0.01,0.01,7.943282347242822e-6,0.0,1400000.0,0.0,184.0,0.02855473877999291,0.00007368824799833655
0.0002,0.00003,0.01,0.01,7.943282347242822e-6,0.0,1516666.6666666665,0.0,184.0,0.02852654840144161,0.00013456037704498628
0.0002,0.00003,0.01,0.01,7.943282347242822e-6,0.0,1633333.3333333333,0.0,184.0,0.028501079199066193,0.00004809067669117443
0.0002,0.00003,0.01,0.01,7.943282347242822e-6,0.0,1750000.0,0.0,184.0,0.028479969220446367,0.00012221394293939286
0.0002,0.00003,0.01,0.01,0.00001584893192461114,0.0,-1750000.0,0.0,184.0,0.02745752272989896,0.00032707902079607464
0.0002,0.00003,0.01,0.01,0.00001584893192461114,0.0,-1633333.3333333333,0.0,184.0,0.024908299168913857,0.0017227463643555518
0.0002,0.00003,0.01,0.01,0.00001584893192461114,0.0,-1516666.6666666665,0.0,184.0,0.025614242344099952,0.001448324946448535
0.0002,0.00003,0.01,0.01,0.00001584893192461114,0.0,-1400000.0,0.0,184.0,0.026199336692741725,0.0012107154068499936
0.0002,0.00003,0.01,0.01,0.00001584893192461114,0.0,-1283333.3333333333,0.0,184.0,0.027246100922997417,0.0005683299383496148
0.0002,0.00003,0.01,0.01,0.00001584893192461114,0.0,-1166666.6666666665,0.0,184.0,0.026024428902090564,0.001404555310567493
0.0002,0.00003,0.01,0.01,0.00001584893192461114,0.0,-1050000.0,0.0,184.0,0.01404652101972028,0.008461931534823717
0.0002,0.00003,0.01,0.01,0.00001584893192461114,0.0,-933333.3333333334,0.0,184.0,0.028499084325843093,0.00037629126191385053
0.0002,0.00003,0.01,0.01,0.00001584893192461114,0.0,-816666.6666666666,0.0,184.0,0.02864435404705152,0.32792556957536856
0.0002,0.00003,0.01,0.01,0.00001584893192461114,0.0,-700000.0,0.0,184.0,0.0287174510427542,0.30499234944208037
0.0002,0.00003,0.01,0.01,0.00001584893192461114,0.0,-583333.3333333333,0.0,184.0,0.02879819007106536,0.3892312951122292
0.0002,0.00003,0.01,0.01,0.00001584893192461114,0.0,-466666.66666666657,0.0,184.0,0.02876719398335794,0.4638606454604428
0.0002,0.00003,0.01,0.01,0.00001584893192461114,0.0,-350000.0000000001,0.0,184.0,0.028745098928056746,0.5126251308021759
0.0002,0.00003,0.01,0.01,0.00001584893192461114,0.0,-233333.3333333334,0.0,184.0,0.028738571793643017,0.5268181086954177
0.0002,0.00003,0.01,0.01,0.00001584893192461114,0.0,-116666.6666666667,0.0,184.0,0.028737050980093323,0.5365208014551619
0.0002,0.00003,0.01,0.01,0.00001584893192461114,0.0,0.0,0.0,184.0,0.028748592657490687,0.5336320227326187
0.0002,0.00003,0.01,0.01,0.00001584893192461114,0.0,116666.6666666667,0.0,184.0,0.028736620678065972,0.5335619204935929
0.0002,0.00003,0.01,0.01,0.00001584893192461114,0.0,233333.3333333334,0.0,184.0,0.028885210447927887,0.2940067689683364
0.0002,0.00003,0.01,0.01,0.00001584893192461114,0.0,350000.0000000001,0.0,184.0,0.028629969922635518,0.018797361953694733
0.0002,0.00003,0.01,0.01,0.00001584893192461114,0.0,466666.6666666668,0.0,184.0,0.029101847371206847,0.038473182397941265
0.0002,0.00003,0.01,0.01,0.00001584893192461114,0.0,583333.3333333335,0.0,184.0,0.028608473627191253,0.1561944818697352
0.0002,0.00003,0.01,0.01,0.00001584893192461114,0.0,700000.0000000002,0.0,184.0,0.028963447770571433,0.0008929141646916687
0.0002,0.00003,0.01,0.01,0.00001584893192461114,0.0,816666.6666666669,0.0,184.0,0.02882564158480712,0.000033123589336350304
0.0002,0.00003,0.01,0.01,0.00001584893192461114,0.0,933333.3333333336,0.0,184.0,0.02873984850451264,0.0003267464120756042
0.0002,0.00003,0.01,0.01,0.00001584893192461114,0.0,1049999.9999999998,0.0,184.0,0.028679075918362194,0.00003319391776314292
0.0002,0.00003,0.01,0.01,0.00001584893192461114,0.0,1166666.6666666665,0.0,184.0,0.02863002286011694,0.00006143511708408964
0.0002,0.00003,0.01,0.01,0.00001584893192461114,0.0,1283333.3333333333,0.0,184.0,0.02858610951809035,0.0000725449523595778
0.0002,0.00003,0.01,0.01,0.00001584893192461114,0.0,1400000.0,0.0,184.0,0.028554759912332257,0.00007162207697233855
0.0002,0.00003,0.01,0.01,0.00001584893192461114,0.0,1516666.6666666665,0.0,184.0,0.028526547052182282,0.00014376657141592188
0.0002,0.00003,0.01,0.01,0.00001584893192461114,0.0,1633333.3333333333,0.0,184.0,0.028501088440948848,0.00006086083616043984
0.0002,0.00003,0.01,0.01,0.00001584893192461114,0.0,1750000.0,0.0,184.0,0.02847997310618571,0.00011008331232093554
0.0002,0.00003,0.01,0.01,0.000031622776601683795,0.0,-1750000.0,0.0,184.0,0.027462036708335028,0.0004499890740165682
0.0002,0.00003,0.01,0.01,0.000031622776601683795,0.0,-1633333.3333333333,0.0,184.0,0.024909307079542985,0.0021893648861996237
0.0002,0.00003,0.01,0.01,0.000031622776601683795,0.0,-1516666.6666666665,0.0,184.0,0.025612320783004888,0.0019200251663286153
0.0002,0.00003,0.01,0.01,0.000031622776601683795,0.0,-1400000.0,0.0,184.0,0.02620415722723824,0.0015813550024127098
0.0002,0.00003,0.01,0.01,0.000031622776601683795,0.0,-1283333.3333333333,0.0,184.0,0.027240969700472482,0.0007203436245217801
0.0002,0.00003,0.01,0.01,0.000031622776601683795,0.0,-1166666.6666666665,0.0,184.0,0.026033493514471033,0.0017832821287635308
0.0002,0.00003,0.01,0.01,0.000031622776601683795,0.0,-1050000.0,0.0,184.0,0.014034064533569248,0.010578973435271324
0.0002,0.00003,0.01,0.01,0.000031622776601683795,0.0,-933333.3333333334,0.0,184.0,0.028499012989110936,0.0004352318321062038
0.0002,0.00003,0.01,0.01,0.000031622776601683795,0.0,-816666.6666666666,0.0,184.0,0.028644410249862643,0.42406077515134377
0.0002,0.00003,0.01,0.01,0.000031622776601683795,0.0,-700000.0,0.0,184.0,0.028717487352687626,0.39671042049544863
0.0002,0.00003,0.01,0.01,0.000031622776601683795,0.0,-583333.3333333333,0.0,184.0,0.028798276161648945,0.5054198683365594
0.0002,0.00003,0.01,0.01,0.000031622776601683795,0.0,-466666.66666666657,0.0,184.0,0.028766971480098474,0.6030202393139867
0.0002,0.00003,0.01,0.01,0.000031622776601683795,0.0,-350000.0000000001,0.0,184.0,0.028744891299453876,0.6661454086518456
0.0002,0.00003,0.01,0.01,0.000031622776601683795,0.0,-233333.3333333334,0.0,184.0,0.028738196825643856,0.6856789110675484
0.0002,0.00003,0.01,0.01,0.000031622776601683795,0.0,-116666.6666666667,0.0,184.0,0.028737650639626557,0.698917977187856
0.0002,0.00003,0.01,0.01,0.000031622776601683795,0.0,0.0,0.0,184.0,0.028748938785166683,0.6962359840452028
0.0002,0.00003,0.01,0.01,0.000031622776601683795,0.0,116666.6666666667,0.0,184.0,0.028737218208837397,0.6970067994939827
0.0002,0.00003,0.01,0.01,0.000031622776601683795,0.0,233333.3333333334,0.0,184.0,0.028889342968381953,0.38057057276926626
0.0002,0.00003,0.01,0.01,0.000031622776601683795,0.0,350000.0000000001,0.0,184.0,0.028629599909246684,0.023214149120303222
0.0002,0.00003,0.01,0.01,0.000031622776601683795,0.0,466666.6666666668,0.0,184.0,0.029101230294400666,0.05305213510481968
0.0002,0.00003,0.01,0.01,0.000031622776601683795,0.0,583333.3333333335,0.0,184.0,0.028624416340358488,0.23594165709236412
0.0002,0.00003,0.01,0.01,0.000031622776601683795,0.0,700000.0000000002,0.0,184.0,0.02896334815068153,0.0014494563259541812
0.0002,0.00003,0.01,0.01,0.000031622776601683795,0.0,816666.6666666669,0.0,184.0,0.028825590836037626,0.00006013810014123259
0.0002,0.00003,0.01,0.01,0.000031622776601683795,0.0,933333.3333333336,0.0,184.0,0.02873988101376854,0.0005203693565705188
0.0002,0.00003,0.01,0.01,0.000031622776601683795,0.0,1049999.9999999998,0.0,184.0,0.02867912182471011,0.00005648672424981239
0.0002,0.00003,0.01,0.01,0.000031622776601683795,0.0,1166666.6666666665,0.0,184.0,0.02863005010075416,0.00007313080709482893
0.0002,0.00003,0.01,0.01,0.000031622776601683795,0.0,1283333.3333333333,0.0,184.0,0.028586100778335816,0.00010335101202071767
0.0002,0.00003,0.01,0.01,0.000031622776601683795,0.0,1400000.0,0.0,184.0,0.028554787247021457,0.00006028489025597126
0.0002,0.00003,0.01,0.01,0.000031622776601683795,0.0,1516666.6666666665,0.0,184.0,0.028526545431100815,0.00018693960133131976
0.0002,0.00003,0.01,0.01,0.000031622776601683795,0.0,1633333.3333333333,0.0,184.0,0.028501101644018745,0.00007460616964550113
0.0002,0.00003,0.01,0.01,0.000031622776601683795,0.0,1750000.0,0.0,184.0,0.028479978928344103,0.00014530189493967835
0.0002,0.00003,0.01,0.01,0.00006309573444801929,0.0,-1750000.0,0.0,184.0,0.02746888447818478,0.0005126976037498919
0.0002,0.00003,0.01,0.01,0.00006309573444801929,0.0,-1633333.3333333333,0.0,184.0,0.02491081031582502,0.0023348427534896376
0.0002,0.00003,0.01,0.01,0.00006309573444801929,0.0,-1516666.6666666665,0.0,184.0,0.02560943299695845,0.002041363037376852
0.0002,0.00003,0.01,0.01,0.00006309573444801929,0.0,-1400000.0,0.0,184.0,0.02621145193982062,0.0017102037147617183
0.0002,0.00003,0.01,0.01,0.00006309573444801929,0.0,-1283333.3333333333,0.0,184.0,0.02723317805590437,0.0006706036174994567
0.0002,0.00003,0.01,0.01,0.00006309573444801929,0.0,-1166666.6666666665,0.0,184.0,0.026047307745421203,0.0019195212199222178
0.0002,0.00003,0.01,0.01,0.00006309573444801929,0.0,-1050000.0,0.0,184.0,0.014015228972083701,0.012773891302823661
0.0002,0.00003,0.01,0.01,0.00006309573444801929,0.0,-933333.3333333334,0.0,184.0,0.028498890797099958,0.0004581606408886985
0.0002,0.00003,0.01,0.01,0.00006309573444801929,0.0,-816666.6666666666,0.0,184.0,0.028644519220581907,0.4593341150038324
0.0002,0.00003,0.01,0.01,0.00006309573444801929,0.0,-700000.0,0.0,184.0,0.028717434443531673,0.42761646261312813
0.0002,0.00003,0.01,0.01,0.00006309573444801929,0.0,-583333.3333333333,0.0,184.0,0.02879844309865341,0.5489027067266958
0.0002,0.00003,0.01,0.01,0.00006309573444801929,0.0,-466666.66666666657,0.0,184.0,0.028766761660851282,0.6515829172368988
0.0002,0.00003,0.01,0.01,0.00006309573444801929,0.0,-350000.0000000001,0.0,184.0,0.02874491825292052,0.7217708690933792
0.0002,0.00003,0.01,0.01,0.00006309573444801929,0.0,-233333.3333333334,0.0,184.0,0.02873811328423958,0.747941449080489
0.0002,0.00003,0.01,0.01,0.00006309573444801929,0.0,-116666.6666666667,0.0,184.0,0.02873799424542962,0.7602666002976733
0.0002,0.00003,0.01,0.01,0.00006309573444801929,0.0,0.0,0.0,184.0,0.028748900782060414,0.7586179536623648
0.0002,0.00003,0.01,0.01,0.00006309573444801929,0.0,116666.6666666667,0.0,184.0,0.028737808477075157,0.7606219963491437
0.0002,0.00003,0.01,0.01,0.00006309573444801929,0.0,233333.3333333334,0.0,184.0,0.028896008568609525,0.4142995639337577
0.0002,0.00003,0.01,0.01,0.00006309573444801929,0.0,350000.0000000001,0.0,184.0,0.028629113848497905,0.02567299984962172
0.0002,0.00003,0.01,0.01,0.00006309573444801929,0.0,466666.6666666668,0.0,184.0,0.02910089831789255,0.061796844032694094
