SPA1 power,SPA1 bg fraction,RC bg intensity,SPA1 detuning,RC detuning,v_forward,prob ini,prob fin
0.0002,0.01,2.2908676527677747e-6,0.0,8666666.666666668,184.0,0.028392992073781733,0.8976219939495683
0.0002,0.01,2.2908676527677747e-6,0.0,9100000.000000002,184.0,0.028392991362440903,0.8976219915900971
0.0002,0.01,2.2908676527677747e-6,0.0,9533333.333333336,184.0,0.028392990561633063,0.8976219895420489
0.0002,0.01,2.2908676527677747e-6,0.0,9966666.666666668,184.0,0.02839298955249232,0.8976219877940083
0.0002,0.01,2.2908676527677747e-6,0.0,10400000.000000002,184.0,0.028392984319389962,0.8976219882124806
0.0002,0.01,2.2908676527677747e-6,0.0,10833333.333333336,184.0,0.02839298783950666,0.8976219848165952
0.0002,0.01,2.2908676527677747e-6,0.0,11266666.666666666,184.0,0.02839298409063148,0.8976219846238556
0.0002,0.01,2.2908676527677747e-6,0.0,11700000.0,184.0,0.02839298123461123,0.8976219789184845
0.0002,0.01,2.2908676527677747e-6,0.0,12133333.333333332,184.0,0.02839298783277414,0.897621932470221
0.0002,0.01,2.2908676527677747e-6,0.0,12566666.666666666,184.0,0.028392987434844204,0.8976219393390402
0.0002,0.01,2.2908676527677747e-6,0.0,13000000.0,184.0,0.02839298709649172,0.8976218986189057
0.0002,0.01,3.0199517204020193e-6,0.0,-13000000.0,184.0,0.028392214303500134,0.8976268143479004
0.0002,0.01,3.0199517204020193e-6,0.0,-12566666.666666666,184.0,0.028392214298317797,0.897626812917712
0.0002,0.01,3.0199517204020193e-6,0.0,-12133333.333333332,184.0,0.028392214354991764,0.8976268111445556
0.0002,0.01,3.0199517204020193e-6,0.0,-11700000.0,184.0,0.028392214583155273,0.8976268095997088
0.0002,0.01,3.0199517204020193e-6,0.0,-11266666.666666666,184.0,0.028392214619745178,0.8976268075753214
0.0002,0.01,3.0199517204020193e-6,0.0,-10833333.333333332,184.0,0.02839221485091542,0.8976268052946456
0.0002,0.01,3.0199517204020193e-6,0.0,-10400000.0,184.0,0.028392214906529042,0.8976268030090181
0.0002,0.01,3.0199517204020193e-6,0.0,-9966666.666666666,184.0,0.028392214318172928,0.8976268007020672
0.0002,0.01,3.0199517204020193e-6,0.0,-9533333.333333334,184.0,0.028392214572137267,0.8976267979166098
0.0002,0.01,3.0199517204020193e-6,0.0,-9100000.0,184.0,0.02839221092873265,0.8976267918446547
0.0002,0.01,3.0199517204020193e-6,0.0,-8666666.666666666,184.0,0.02839221510737724,0.8976267901642926
0.0002,0.01,3.0199517204020193e-6,0.0,-8233333.333333334,184.0,0.02839221618989726,0.8976267815540356
