SPA1 power,SPA1 bg fraction,SPA2 power,SPA2 bg fraction,SPA1 detuning,SPA2 detuning,v_forward,prob ini,prob inter,prob fin
0.0002,0.01,1e-6,0.0703,0.0,-599999.9999999999,184.0,0.02837722089141418,0.8087423246436858,0.062415821622640456
0.0002,0.01,1e-6,0.0703,0.0,-399999.9999999999,184.0,0.028401897036264046,0.7176724209017503,0.12917788581227116
0.0002,0.01,1e-6,0.0703,0.0,-199999.99999999994,184.0,0.028420414808341475,0.6533191414220599,0.1792880979426766
0.0002,0.01,1e-6,0.0703,0.0,0.0,184.0,0.028450336689066782,0.5588985159890798,0.32700289879132083
0.0002,0.01,1e-6,0.0703,0.0,200000.00000000017,184.0,0.02846138084345284,0.5542126324999475,0.3316961642877225
0.0002,0.01,1e-6,0.0703,0.0,400000.00000000035,184.0,0.02838459317617203,0.8815040832001342,0.014811482935814356
0.0002,0.01,1e-6,0.0703,0.0,600000.0000000001,184.0,0.028539027474008764,0.7575658521818075,0.12323106110359752
0.0002,0.01,1e-6,0.0703,0.0,800000.0000000002,184.0,0.028375813679822254,0.8975436379858717,0.0003697281121359535
0.0002,0.01,1e-6,0.0703,0.0,1000000.0,184.0,0.028365665924579522,0.8973433717393337,0.00019163137014642728
0.0002,0.01,1e-6,0.0703,0.0,1200000.0000000002,184.0,0.028363251438223748,0.8975568766916413,0.00016052792335643647
0.0002,0.01,1e-6,0.0703,0.0,1400000.0000000005,184.0,0.028362434719418617,0.8974789672817958,0.00014895961385631728
0.0002,0.01,1e-6,0.0703,0.0,1600000.0,184.0,0.028364037132112753,0.8975035159837849,0.0001954891939764761
0.0002,0.01,1e-6,0.0703,0.0,1800000.0000000002,184.0,0.028364264477630623,0.8975851983158432,0.0002835938256540359
0.0002,0.01,1e-6,0.0703,0.0,2000000.0,184.0,0.02836471698042103,0.897596583378203,0.00016954426040483915
0.0002,0.01,1e-6,0.08020000000000001,0.0,-2000000.0,184.0,0.028257163119478762,0.8978135510691506,0.00003161198585714869
0.0002,0.01,1e-6,0.08020000000000001,0.0,-1800000.0,184.0,0.027774508065838373,0.8978096444183203,0.0005122592459361791
0.0002,0.01,1e-6,0.08020000000000001,0.0,-1600000.0,184.0,0.028042344577809953,0.8977959498511657,0.00022399879903742977
0.0002,0.01,1e-6,0.08020000000000001,0.0,-1400000.0,184.0,0.02786167671792733,0.8978308923540894,0.0004676311790931277
