SPA1 power,SPA1 bg fraction,RC bg intensity,SPA1 detuning,RC detuning,v_forward,prob ini,prob fin
0.0002,0.01,0.00001,0.0,0.0,184.0,0.028398216411031945,0.845809178874178
0.0002,0.01,0.000012267101616649666,0.0,0.0,184.0,0.02839976969699881,0.8345094457644832
0.0002,0.01,0.000015048178207320856,0.0,0.0,184.0,0.028402032709968352,0.8204670858543557
0.0002,0.01,0.000018459753121465796,0.0,0.0,184.0,0.028405289226258592,0.8029753410691368
0.0002,0.01,0.000022644766735928632,0.0,0.0,184.0,0.028409934800289034,0.7811625507725724
0.0002,0.01,0.000027778565463496472,0.0,0.0,184.0,0.028416516310715997,0.7539888974581327
0.0002,0.01,0.00003407624853054662,0.0,0.0,184.0,0.028425783817355162,0.7202897267970613
0.0002,0.01,0.00004180168034384234,0.0,0.0,184.0,0.02843874800128317,0.6789204213665617
0.0002,0.01,0.000051278546052462096,0.0,0.0,184.0,0.02845673810880347,0.6290989003867349
0.0002,0.01,0.00006290391351796009,0.0,0.0,184.0,0.028481436102033356,0.5710927117515276
0.0002,0.01,0.00007716486992097591,0.0,0.0,184.0,0.028514843571127785,0.5074232401715041
0.0002,0.01,0.00009465893005561628,0.0,0.0,184.0,0.028559092384028224,0.4446470482486875
0.0002,0.01,0.00011611907139155782,0.0,0.0,184.0,0.02861596301040242,0.3952603796810105
0.0002,0.01,0.00014244444483912355,0.0,0.0,184.0,0.02868590755221092,0.3779301152597684
0.0002,0.01,0.0001747380479568775,0.0,0.0,184.0,0.028766379022544027,0.41189186210555
0.0002,0.01,0.0002143529390582019,0.0,0.0,184.0,0.028849466512005244,0.49965056329696905
0.0002,0.01,0.00026294892852544706,0.0,0.0,184.0,0.028919518624305345,0.5979381892434213
0.0002,0.01,0.00032256212262108097,0.0,0.0,184.0,0.02895293596512901,0.6024509383886721
0.0002,0.01,0.0003956902335875006,0.0,0.0,184.0,0.028924424656195147,0.4119485586023957
0.0002,0.01,0.00048539723041337077,0.0,0.0,184.0,0.028824523560414535,0.10573868986103602
0.0002,0.01,0.0005954417149921125,0.0,0.0,184.0,0.028686173128867606,0.017770996020136556
0.0002,0.01,0.0007304344024600387,0.0,0.0,184.0,0.02859678327934562,0.28627629438101665
0.0002,0.01,0.0008960313039274074,0.0,0.0,184.0,0.02864744164120543,0.3695219836201342
0.0002,0.01,0.0010991707056976596,0.0,0.0,184.0,0.02880064915720379,0.08095409618982333
0.0002,0.01,0.0013483638740837702,0.0,0.0,184.0,0.02882353496526621,0.1941591516014466
0.0002,0.01,0.0016540516659605009,0.0,0.0,184.0,0.02859202394381467,0.22913250436143678
0.0002,0.01,0.0020290419865526114,0.0,0.0,184.0,0.028522261006034284,0.14081379910856082
0.0002,0.01,0.0024890464233489566,0.0,0.0,184.0,0.028842315607182478,0.20668681871977104
0.0002,0.01,0.0030533385403780024,0.0,0.0,184.0,0.028666642389782403,0.19108940527139473
0.0002,0.01,0.0037455614144849725,0.0,0.0,184.0,0.028446782511907277,0.19587766305093088
0.0002,0.01,0.0045947182482889174,0.0,0.0,184.0,0.028869774274297436,0.3045580321893607
0.0002,0.01,0.005636387565163464,0.0,0.0,184.0,0.028339405598542734,0.26904848426213895
0.0002,0.01,0.006914213901268074,0.0,0.0,184.0,0.02883777154295088,0.22644569163843714
0.0002,0.01,0.008481736452610711,0.0,0.0,184.0,0.028414057456701457,0.20493640574872346
0.0002,0.01,0.010404632294981715,0.0,0.0,184.0,0.028423422394519594,0.22876187223349417
0.0002,0.01,0.01276346816464154,0.0,0.0,184.0,0.028772173365187132,0.2713412510636164
0.0002,0.01,0.015657076095653078,0.0,0.0,184.0,0.028811764709403956,0.3136640500686647
0.0002,0.01,0.019206694348499254,0.0,0.0,184.0,0.02879259397856807,0.35540391727334103
0.0002,0.01,0.0235610471292971,0.0,0.0,184.0,0.028813151073846303,0.3572544362508079
0.0002,0.01,0.02890257593297591,0.0,0.0,184.0,0.028546909782102208,0.35754796882315654
0.0002,0.01,0.03545508359527482,0.0,0.0,184.0,0.02835688546511513,0.3068822941124801
0.0002,0.01,0.043493111329004436,0.0,0.0,184.0,0.0286820270196849,0.32693105731240624
0.0002,0.01,0.05335344162971543,0.0,0.0,184.0,0.028936544204159365,0.3355009061105629
0.0002,0.01,0.0654492090069705,0.0,0.0,184.0,0.029025895325737704,0.36548624407288044
0.0002,0.01,0.0802872097617849,0.0,0.0,184.0,0.028932737676616332,0.385312471598274
0.0002,0.01,0.09848913606650815,0.0,0.0,184.0,0.029054971859594884,0.35930340148050727
0.0002,0.01,0.12081762402638911,0.0,0.0,184.0,0.029041304174164794,0.3255055271210563
0.0002,0.01,0.14820820710138866,0.0,0.0,184.0,0.029723696997840412,0.37097590887619347
0.0002,0.01,0.18180851369341933,0.0,0.0,184.0,0.029277625649761392,0.3635807589159127
0.0002,0.01,0.22302635122492126,0.0,0.0,184.0,0.02937393377444491,0.32796800879464116
0.0002,0.01,0.2735886913666706,0.0,0.0,184.0,0.028547462995431195,0.3627992798092533
