SPA1 power,SPA1 bg fraction,SPA2 power,SPA2 bg fraction,SPA1 detuning,SPA2 detuning,v_forward,prob ini,prob inter,prob fin
0.0002,0.01,5e-6,0.02857142857142857,0.0,-2000000.0,184.0,0.028183086710488508,0.8978863791732509,0.00003896105726959473
0.0002,0.01,5e-6,0.02857142857142857,0.0,-1800000.0,184.0,0.02715771479778479,0.8978852033004022,0.0010402076386902988
0.0002,0.01,5e-6,0.02857142857142857,0.0,-1600000.0,184.0,0.02778263353685951,0.8978566879930379,0.0003733304141103916
0.0002,0.01,5e-6,0.02857142857142857,0.0,-1400000.0,184.0,0.027427339123886244,0.8979197000481107,0.0008615179144996052
0.0002,0.01,5e-6,0.02857142857142857,0.0,-1200000.0,184.0,0.027855992239921273,0.8894969385483832,0.0004310557611213656
0.0002,0.01,5e-6,0.02857142857142857,0.0,-1000000.0,184.0,0.027675271168998802,0.8737707075262652,0.0006892717544891971
0.0002,0.01,5e-6,0.02857142857142857,0.0,-799999.9999999998,184.0,0.028362006253817344,0.7588757892355409,0.0841643706571816
0.0002,0.01,5e-6,0.02857142857142857,0.0,-599999.9999999999,184.0,0.028422829584878236,0.604654706107278,0.20361414470479136
0.0002,0.01,5e-6,0.02857142857142857,0.0,-399999.9999999999,184.0,0.02850295154919658,0.3718030983314193,0.39874156193494636
0.0002,0.01,5e-6,0.02857142857142857,0.0,-199999.99999999994,184.0,0.02856083553400293,0.219435096843477,0.5696715166084001
0.0002,0.01,5e-6,0.02857142857142857,0.0,0.0,184.0,0.02860650828080338,0.1329908255639721,0.7545099285517491
0.0002,0.01,5e-6,0.02857142857142857,0.0,200000.00000000017,184.0,0.028653489021139466,0.15331167040472254,0.7364752795401919
0.0002,0.01,5e-6,0.02857142857142857,0.0,400000.00000000035,184.0,0.02849634564489343,0.8593297900548821,0.03583292760553558
0.0002,0.01,5e-6,0.02857142857142857,0.0,600000.0000000001,184.0,0.028603312816607575,0.4890883536968605,0.3395384290674239
0.0002,0.01,5e-6,0.02857142857142857,0.0,800000.0000000002,184.0,0.02840584213916348,0.8972145593913429,0.0005697237473581171
0.0002,0.01,5e-6,0.02857142857142857,0.0,1000000.0,184.0,0.028373373714743046,0.8974757375578412,0.00032798258967802146
0.0002,0.01,5e-6,0.02857142857142857,0.0,1200000.0000000002,184.0,0.028361724908350566,0.8976232202838643,0.00015196244624556327
0.0002,0.01,5e-6,0.02857142857142857,0.0,1400000.0000000005,184.0,0.028355745738808773,0.8975542673071382,0.00010050540885032644
0.0002,0.01,5e-6,0.02857142857142857,0.0,1600000.0,184.0,0.028357683248547687,0.8975740547880827,0.0001691530745021764
0.0002,0.01,5e-6,0.02857142857142857,0.0,1800000.0000000002,184.0,0.02835746726394023,0.8976673440227267,0.0003126492083285327
0.0002,0.01,5e-6,0.02857142857142857,0.0,2000000.0,184.0,0.028358123698329206,0.8977157397690481,0.00014214958144862075
