SPA1 power,SPA2 power,SPA1 bg fraction,SPA2 bg fraction,RC bg intensity,SPA1 detuning,SPA2 detuning,RC detuning,v_forward,prob ini,prob fin
0.0002,0.00003,0.01,0.0025118864315095794,0.0,0.0,-600000.0,0.0,184.0,0.02879855288344165,0.5646034194318617
0.0002,0.00003,0.01,0.0025118864315095794,0.0,0.0,-500000.0,0.0,184.0,0.028814125443455327,0.6395860197081842
0.0002,0.00003,0.01,0.0025118864315095794,0.0,0.0,-399999.9999999999,0.0,184.0,0.028798928114718993,0.8188993706785936
0.0002,0.00003,0.01,0.0025118864315095794,0.0,0.0,-299999.9999999998,0.0,184.0,0.028785592812591767,0.8747210067564319
0.0002,0.00003,0.01,0.0025118864315095794,0.0,0.0,-199999.99999999994,0.0,184.0,0.028773427901393714,0.8964580056816034
0.0002,0.00003,0.01,0.0025118864315095794,0.0,0.0,-99999.99999999987,0.0,184.0,0.028763391719715276,0.891290611112074
0.0002,0.00003,0.01,0.0025118864315095794,0.0,0.0,0.0,0.0,184.0,0.028782636889780968,0.8971072121152436
0.0002,0.00003,0.01,0.0025118864315095794,0.0,0.0,100000.00000000009,0.0,184.0,0.028789366709060488,0.8949998095371815
0.0002,0.00003,0.01,0.0025118864315095794,0.0,0.0,200000.00000000017,0.0,184.0,0.028800337049684516,0.8945157546489182
0.0002,0.00003,0.01,0.0025118864315095794,0.0,0.0,300000.00000000006,0.0,184.0,0.028934230883535205,0.7373061539349051
0.0002,0.00003,0.01,0.0025118864315095794,0.0,0.0,400000.0000000001,0.0,184.0,0.02920123952250091,0.010937629913939357
0.0002,0.00003,0.01,0.0025118864315095794,0.0,0.0,500000.0,0.0,184.0,0.029040453328956523,0.010924380492534714
0.0002,0.00003,0.01,0.0025118864315095794,0.0,0.0,600000.0000000001,0.0,184.0,0.028502478511781983,0.13320405767477603
0.0002,0.00003,0.01,0.0025118864315095794,0.0,0.0,700000.0000000002,0.0,184.0,0.02886125868766937,0.00011910477411130925
0.0002,0.00003,0.01,0.0025118864315095794,0.0,0.0,800000.0000000002,0.0,184.0,0.028778951087185613,0.0007919304711135859
0.0002,0.00003,0.01,0.0025118864315095794,0.0,0.0,900000.0000000003,0.0,184.0,0.028716319681389005,0.0005333939331694484
0.0002,0.00003,0.01,0.0025118864315095794,0.0,0.0,1000000.0,0.0,184.0,0.028670163304565423,0.0005253990092278487
0.0002,0.00003,0.01,0.0025118864315095794,0.0,0.0,1100000.0,0.0,184.0,0.028635902999557976,0.00017751075998038735
0.0002,0.00003,0.01,0.0025118864315095794,0.0,0.0,1200000.0000000002,0.0,184.0,0.028599124978893727,0.00015479731638855585
0.0002,0.00003,0.01,0.0025118864315095794,0.0,0.0,1300000.0000000002,0.0,184.0,0.02857555588587464,0.000141697412207153
0.0002,0.00003,0.01,0.0025118864315095794,0.0,0.0,1400000.0000000005,0.0,184.0,0.028549816968378217,0.000051829365606571196
0.0002,0.00003,0.01,0.0025118864315095794,0.0,0.0,1500000.0,0.0,184.0,0.028525763569127133,0.00018674667465066712
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,-1500000.0,0.0,184.0,0.026995962824784326,0.0005053072097714074
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,-1400000.0,0.0,184.0,0.026870367594912233,0.0014566865406623252
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,-1300000.0,0.0,184.0,0.02777833312683306,0.0005550249842274856
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,-1200000.0,0.0,184.0,0.02678554490372009,0.0016504149603341436
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,-1100000.0,0.0,184.0,0.02354717455453387,0.005126439163133007
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,-1000000.0,0.0,184.0,0.02667230588781692,0.0018172302474749543
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,-899999.9999999999,0.0,184.0,0.028557851577511645,0.007932345439013312
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,-799999.9999999999,0.0,184.0,0.028626375680883866,0.24715347441199315
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,-700000.0,0.0,184.0,0.028715656824989253,0.47390049303368703
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,-600000.0,0.0,184.0,0.028797183841102907,0.6098221155456848
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,-500000.0,0.0,184.0,0.028804513782105436,0.6681674649451117
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,-399999.9999999999,0.0,184.0,0.028777945687841165,0.8318614334435461
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,-299999.9999999998,0.0,184.0,0.028759797415786166,0.8818132056406948
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,-199999.99999999994,0.0,184.0,0.028749642364580705,0.8971167501253804
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,-99999.99999999987,0.0,184.0,0.028744337959607777,0.892242602794143
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,0.0,0.0,184.0,0.028763321506589085,0.8967248103881071
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,100000.00000000009,0.0,184.0,0.028760931872087402,0.8952242564550549
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,200000.00000000017,0.0,184.0,0.028780344137387795,0.8942187169598007
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,300000.00000000006,0.0,184.0,0.0289615590304008,0.5431289226887965
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,400000.0000000001,0.0,184.0,0.029158734780518482,0.035291724880726634
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,500000.0,0.0,184.0,0.029056848440285794,0.0328319135391143
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,600000.0000000001,0.0,184.0,0.028609399613354985,0.6765868989414722
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,700000.0000000002,0.0,184.0,0.028917096948166826,0.00004746416338318758
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,800000.0000000002,0.0,184.0,0.028820133029899195,0.001080740919560121
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,900000.0000000003,0.0,184.0,0.028740713935254302,0.0006924358926260846
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,1000000.0,0.0,184.0,0.028686922561273826,0.0005944118871942004
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,1100000.0,0.0,184.0,0.02864689373747386,0.00025830993077971965
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,1200000.0000000002,0.0,184.0,0.028605770354801077,0.0001644383766639765
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,1300000.0000000002,0.0,184.0,0.02857911766930658,0.00013631303812415902
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,1400000.0000000005,0.0,184.0,0.028551343631235262,0.00006776558869357815
0.0002,0.00003,0.01,0.00630957344480193,0.0,0.0,1500000.0,0.0,184.0,0.02852422623187723,0.00016494869750280285
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,-1500000.0,0.0,184.0,0.02623397751070584,0.0006597922529731284
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,-1400000.0,0.0,184.0,0.025140695152631534,0.0031404417973901347
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,-1300000.0,0.0,184.0,0.027625363627500694,0.0006793834940928658
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,-1200000.0,0.0,184.0,0.026161459158186975,0.0023280758040700456
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,-1100000.0,0.0,184.0,0.02060561268905493,0.008269112518000426
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,-1000000.0,0.0,184.0,0.025331779420314834,0.0031402310868549692
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,-899999.9999999999,0.0,184.0,0.0285598951119722,0.010678998213848686
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,-799999.9999999999,0.0,184.0,0.02863960985826519,0.28979793953628774
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,-700000.0,0.0,184.0,0.028716093671953023,0.5369722539704881
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,-600000.0,0.0,184.0,0.028780072866009386,0.6757624469462007
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,-500000.0,0.0,184.0,0.028777491134760348,0.7101316880239158
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,-399999.9999999999,0.0,184.0,0.028738772196594767,0.8468934871978212
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,-299999.9999999998,0.0,184.0,0.028714751370620625,0.8893487783546322
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,-199999.99999999994,0.0,184.0,0.028709230402287875,0.8970902995421897
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,-99999.99999999987,0.0,184.0,0.028711411377629413,0.8938326558564376
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,0.0,0.0,184.0,0.028725944177394696,0.89620132975795
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,100000.00000000009,0.0,184.0,0.028710563416221354,0.8954921640384585
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,200000.00000000017,0.0,184.0,0.02873397857190988,0.8957646066795739
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,300000.00000000006,0.0,184.0,0.028825872570778115,0.2105661908278751
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,400000.0000000001,0.0,184.0,0.029036675473738355,0.10429118353069076
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,500000.0,0.0,184.0,0.028998859415238342,0.09459413959557088
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,600000.0000000001,0.0,184.0,0.028715552449711444,0.47333589376677454
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,700000.0000000002,0.0,184.0,0.02902347143456382,0.0011147524423320775
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,800000.0000000002,0.0,184.0,0.028902225727028958,0.001821838790010886
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,900000.0000000003,0.0,184.0,0.02879574354257269,0.0009842644134285868
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,1000000.0,0.0,184.0,0.02872749227785028,0.000643063140692018
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,1100000.0,0.0,184.0,0.028676207339806283,0.00044001606612749096
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,1200000.0000000002,0.0,184.0,0.028626785835179934,0.0002039093786229148
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,1300000.0000000002,0.0,184.0,0.028593544994270872,0.00010375712578673151
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,1400000.0000000005,0.0,184.0,0.02856173368721498,0.0000850221289062304
0.0002,0.00003,0.01,0.01584893192461114,0.0,0.0,1500000.0,0.0,184.0,0.028529103177877692,0.000124345643101725
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,-1500000.0,0.0,184.0,0.0247981895462564,0.0009333015092621431
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,-1400000.0,0.0,184.0,0.021080684796759182,0.007219511120130909
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,-1300000.0,0.0,184.0,0.02730995068124192,0.001083132516923087
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,-1200000.0,0.0,184.0,0.024753822327926334,0.003951600073755815
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,-1100000.0,0.0,184.0,0.014624527852424466,0.014511723084756959
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,-1000000.0,0.0,184.0,0.022597630328858736,0.005891976511441836
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,-899999.9999999999,0.0,184.0,0.02852678244051677,0.014985796695867004
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,-799999.9999999999,0.0,184.0,0.028647422965611798,0.34637200923144523
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,-700000.0,0.0,184.0,0.02868729360121915,0.6167221396279361
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,-600000.0,0.0,184.0,0.028708519968389794,0.7629388336489418
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,-500000.0,0.0,184.0,0.02869804125388223,0.7688779616363665
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,-399999.9999999999,0.0,184.0,0.028662264460616513,0.8610846791222709
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,-299999.9999999998,0.0,184.0,0.028638568237724746,0.8940676485294888
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,-199999.99999999994,0.0,184.0,0.028640478809540376,0.8954843869780766
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,-99999.99999999987,0.0,184.0,0.02864820182997932,0.8956863441198718
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,0.0,0.0,184.0,0.028647963556865347,0.8955129878803736
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,100000.00000000009,0.0,184.0,0.028635068027062886,0.8963176871106645
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,200000.00000000017,0.0,184.0,0.028632763819389426,0.8903831486357594
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,300000.00000000006,0.0,184.0,0.028307696816795475,0.0004505705948849131
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,400000.0000000001,0.0,184.0,0.028734654232539937,0.2353901245115466
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,500000.0,0.0,184.0,0.028897171977825372,0.27081498720435165
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,600000.0000000001,0.0,184.0,0.028652006626048405,0.28849379730808106
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,700000.0000000002,0.0,184.0,0.02906040611851713,0.005957821196536347
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,800000.0000000002,0.0,184.0,0.029012557063600848,0.0011395111533600785
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,900000.0000000003,0.0,184.0,0.028910234595886004,0.0012697044441112857
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,1000000.0,0.0,184.0,0.028820062359486996,0.0004796476485201769
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,1100000.0,0.0,184.0,0.028750471870396397,0.0008129074472581778
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,1200000.0000000002,0.0,184.0,0.028685943807033574,0.0002957339289989544
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,1300000.0000000002,0.0,184.0,0.028639124216021366,0.000023497859187519344
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,1400000.0000000005,0.0,184.0,0.028599354674366168,0.00006842604142499229
0.0002,0.00003,0.01,0.039810717055349734,0.0,0.0,1500000.0,0.0,184.0,0.028556693410995055,0.000045039438066137395
0.0002,0.00003,0.01,0.1,0.0,0.0,-1500000.0,0.0,184.0,0.021040403697709018,0.0031057742293545665
0.0002,0.00003,0.01,0.1,0.0,0.0,-1400000.0,0.0,184.0,0.01312003407547506,0.015657441421627255
0.0002,0.00003,0.01,0.1,0.0,0.0,-1300000.0,0.0,184.0,0.02477290585813859,0.004115587111385092
0.0002,0.00003,0.01,0.1,0.0,0.0,-1200000.0,0.0,184.0,0.01948174430962091,0.00935052989693018
0.0002,0.00003,0.01,0.1,0.0,0.0,-1100000.0,0.0,184.0,0.005461823961639646,0.023008844351088194
0.0002,0.00003,0.01,0.1,0.0,0.0,-1000000.0,0.0,184.0,0.019013925649087212,0.009807035091802049
0.0002,0.00003,0.01,0.1,0.0,0.0,-899999.9999999999,0.0,184.0,0.028226145821484215,0.019544680415673428
0.0002,0.00003,0.01,0.1,0.0,0.0,-799999.9999999999,0.0,184.0,0.028559287770237873,0.4052875662393881
0.0002,0.00003,0.01,0.1,0.0,0.0,-700000.0,0.0,184.0,0.028553081925940003,0.6908555454067006
0.0002,0.00003,0.01,0.1,0.0,0.0,-600000.0,0.0,184.0,0.02850582147439955,0.8510804762761685
0.0002,0.00003,0.01,0.1,0.0,0.0,-500000.0,0.0,184.0,0.02848915176652529,0.8359733482298972
0.0002,0.00003,0.01,0.1,0.0,0.0,-399999.9999999999,0.0,184.0,0.028501124409255934,0.8715021018293367
0.0002,0.00003,0.01,0.1,0.0,0.0,-299999.9999999998,0.0,184.0,0.02851341499696145,0.8910545954743251
0.0002,0.00003,0.01,0.1,0.0,0.0,-199999.99999999994,0.0,184.0,0.02851405530576605,0.8933178366850673
0.0002,0.00003,0.01,0.1,0.0,0.0,-99999.99999999987,0.0,184.0,0.02852062387486455,0.8948429692586903
0.0002,0.00003,0.01,0.1,0.0,0.0,0.0,0.0,184.0,0.028508395311867742,0.891804253104269
0.0002,0.00003,0.01,0.1,0.0,0.0,100000.00000000009,0.0,184.0,0.02853391319900146,0.8917536852906881
0.0002,0.00003,0.01,0.1,0.0,0.0,200000.00000000017,0.0,184.0,0.028515351405221614,0.8896433447985838
0.0002,0.00003,0.01,0.1,0.0,0.0,300000.00000000006,0.0,184.0,0.028624817643443653,0.39584600954810695
0.0002,0.00003,0.01,0.1,0.0,0.0,400000.0000000001,0.0,184.0,0.028335280995571446,0.4836903087189881
0.0002,0.00003,0.01,0.1,0.0,0.0,500000.0,0.0,184.0,0.028684652625843358,0.47135731302994754
0.0002,0.00003,0.01,0.1,0.0,0.0,600000.0000000001,0.0,184.0,0.028675250531654567,0.2348930822995705
0.0002,0.00003,0.01,0.1,0.0,0.0,700000.0000000002,0.0,184.0,0.02821911886953104,0.005803573819814306
0.0002,0.00003,0.01,0.1,0.0,0.0,800000.0000000002,0.0,184.0,0.02883036714727151,0.0032198681865570496
0.0002,0.00003,0.01,0.1,0.0,0.0,900000.0000000003,0.0,184.0,0.028966528579670126,0.00014080500383577
0.0002,0.00003,0.01,0.1,0.0,0.0,1000000.0,0.0,184.0,0.028946883017602076,0.00006772972921446255
0.0002,0.00003,0.01,0.1,0.0,0.0,1100000.0,0.0,184.0,0.028888541110745743,0.0010229806091967709
0.0002,0.00003,0.01,0.1,0.0,0.0,1200000.0000000002,0.0,184.0,0.028816868230757253,0.0002674801105434436
0.0002,0.00003,0.01,0.1,0.0,0.0,1300000.0000000002,0.0,184.0,0.028755411223734265,0.00009106993264517911
0.0002,0.00003,0.01,0.1,0.0,0.0,1400000.0000000005,0.0,184.0,0.028704881257231613,5.0579066341710986e-6
0.0002,0.00003,0.01,0.1,0.0,0.0,1500000.0,0.0,184.0,0.028647607281728514,0.00003634092616072051
